Tiempo;Producto;Estacion;Scrap Used
228;B22_FA;FA_Cut_1;False
238;B22_FA;FA_Cut_1;False
214;B22_FA;FA_Cut_1;False
245;B22_FA;FA_Cut_1;False
235;B22_FA;FA_Cut_1;False
219;B22_FA;FA_Cut_1;False
214;B22_FA;FA_Cut_1;False
215;B22_FA;FA_Cut_1;False
216;B22_FA;FA_Cut_1;False
234;B22_FA;FA_Cut_1;False
245;B22_FA;FA_Cut_1;False
246;B22_FA;FA_Cut_1;False
220;B22_FA;FA_Cut_1;False
237;B22_FA;FA_Cut_1;False
233;B22_FA;FA_Cut_1;False
217;B22_FA;FA_Cut_1;False
208;B22_FA;FA_Cut_1;False
215;B22_FA;FA_Cut_1;False
234;B22_FA;FA_Cut_1;False
215;B22_FA;FA_Cut_1;False
239;B22_FA;FA_Cut_1;False
216;B22_FA;FA_Cut_1;False
248;B22_FA;FA_Cut_1;False
206;B22_FA;FA_Cut_1;False
245;B22_FA;FA_Cut_1;False
251;B22_FA;FA_Cut_1;False
207;B22_FA;FA_Cut_1;False
241;B22_FA;FA_Cut_1;False
233;B22_FA;FA_Cut_1;False
237;B22_FA;FA_Cut_1;False
225;B22_FA;FA_Cut_1;False
234;B22_FA;FA_Cut_1;False
246;B22_FA;FA_Cut_1;False
235;B22_FA;FA_Cut_1;False
231;B22_FA;FA_Cut_1;False
227;B22_FA;FA_Cut_1;False
232;B22_FA;FA_Cut_1;False
219;B22_FA;FA_Cut_1;False
-1;;;
136;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
114;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
114;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
112;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
115;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
114;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
115;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
116;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
141;B22_BP;BP_Cut_1;False
119;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
143;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
114;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
111;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
139;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
139;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
116;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
119;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
142;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
141;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
114;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
144;B22_BP;BP_Cut_1;False
142;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
115;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
116;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
139;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
116;B22_BP;BP_Cut_1;False
119;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
139;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
116;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
115;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
116;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
141;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
119;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
115;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
119;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
137;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
111;B22_BP;BP_Cut_1;False
141;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
119;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
114;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
114;B22_BP;BP_Cut_1;False
126;B22_BP;BP_Cut_1;False
135;B22_BP;BP_Cut_1;False
116;B22_BP;BP_Cut_1;False
123;B22_BP;BP_Cut_1;False
112;B22_BP;BP_Cut_1;False
139;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
128;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
120;B22_BP;BP_Cut_1;False
136;B22_BP;BP_Cut_1;False
127;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
119;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
118;B22_BP;BP_Cut_1;False
130;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
131;B22_BP;BP_Cut_1;False
125;B22_BP;BP_Cut_1;False
129;B22_BP;BP_Cut_1;False
122;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
133;B22_BP;BP_Cut_1;False
121;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
124;B22_BP;BP_Cut_1;False
140;B22_BP;BP_Cut_1;False
132;B22_BP;BP_Cut_1;False
138;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
115;B22_BP;BP_Cut_1;False
134;B22_BP;BP_Cut_1;False
117;B22_BP;BP_Cut_1;False
-1;;;
37;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
28;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
28;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
36;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
28;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
27;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
28;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
35;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
32;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
30;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
29;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
31;B22_SA;SA_Routing_1;False
33;B22_SA;SA_Routing_1;False
34;B22_SA;SA_Routing_1;False
