Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Combiner,Paint_1_1,Processing,Run,HoldingTime,TimeInStation,Average,0.122642011442922
Combiner,Paint_1_1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.218207347992802
Combiner,Paint_1_1,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0340695476497785
Combiner,Paint_1_1,Processing,Run,Throughput,NumberEntered,Total,656
Combiner,Paint_1_1,Processing,Run,Throughput,NumberExited,Total,656
Combiner,Paint_2,[Resource],Run,Capacity,ScheduledUtilization,Percent,2.95136236787719
Combiner,Paint_2,[Resource],Run,Capacity,UnitsAllocated,Total,661
Combiner,Paint_2,[Resource],Run,Capacity,UnitsScheduled,Average,1
Combiner,Paint_2,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Combiner,Paint_2,[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Combiner,Paint_2,[Resource],Run,Capacity,UnitsUtilized,Average,0.0295136236787719
Combiner,Paint_2,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Combiner,Paint_2,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Combiner,Paint_2,[Resource],Run,ResourceState,TimeProcessing,Average,0.76114082118938
Combiner,Paint_2,[Resource],Run,ResourceState,TimeProcessing,Occurrences,76
Combiner,Paint_2,[Resource],Run,ResourceState,TimeProcessing,Percent,2.95136236787719
Combiner,Paint_2,[Resource],Run,ResourceState,TimeProcessing,Total,57.8467024103929
Combiner,Paint_2,[Resource],Run,ResourceState,TimeStarved,Average,24.7032895790858
Combiner,Paint_2,[Resource],Run,ResourceState,TimeStarved,Occurrences,77
Combiner,Paint_2,[Resource],Run,ResourceState,TimeStarved,Percent,97.0486376321228
Combiner,Paint_2,[Resource],Run,ResourceState,TimeStarved,Total,1902.15329758961
Combiner,Paint_2,MemberInputBuffer,Run,Throughput,NumberEntered,Total,661
Combiner,Paint_2,MemberInputBuffer,Run,Throughput,NumberExited,Total,661
Combiner,Paint_2,OutputBuffer,Run,Throughput,NumberEntered,Total,661
Combiner,Paint_2,OutputBuffer,Run,Throughput,NumberExited,Total,661
Combiner,Paint_2,ParentInputBuffer,Run,Content,NumberInStation,Average,0.1807181120398
Combiner,Paint_2,ParentInputBuffer,Run,Content,NumberInStation,Maximum,18
Combiner,Paint_2,ParentInputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,Paint_2,ParentInputBuffer,Run,HoldingTime,TimeInStation,Average,0.535866111343432
Combiner,Paint_2,ParentInputBuffer,Run,HoldingTime,TimeInStation,Maximum,2.16521763987544
Combiner,Paint_2,ParentInputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.000808333333331746
Combiner,Paint_2,ParentInputBuffer,Run,Throughput,NumberEntered,Total,661
Combiner,Paint_2,ParentInputBuffer,Run,Throughput,NumberExited,Total,661
Combiner,Paint_2,Processing,Run,Content,NumberInStation,Average,0.0295136236787719
Combiner,Paint_2,Processing,Run,Content,NumberInStation,Maximum,1
Combiner,Paint_2,Processing,Run,Content,NumberInStation,Minimum,0
Combiner,Paint_2,Processing,Run,HoldingTime,TimeInStation,Average,0.0875139219521829
Combiner,Paint_2,Processing,Run,HoldingTime,TimeInStation,Maximum,0.220150299764214
Combiner,Paint_2,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0132516696845215
Combiner,Paint_2,Processing,Run,Throughput,NumberEntered,Total,661
Combiner,Paint_2,Processing,Run,Throughput,NumberExited,Total,661
Combiner,Paint_3,[Resource],Run,Capacity,ScheduledUtilization,Percent,3.82875274029658
Combiner,Paint_3,[Resource],Run,Capacity,UnitsAllocated,Total,665
Combiner,Paint_3,[Resource],Run,Capacity,UnitsScheduled,Average,1
Combiner,Paint_3,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Combiner,Paint_3,[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Combiner,Paint_3,[Resource],Run,Capacity,UnitsUtilized,Average,0.0382875274029658
Combiner,Paint_3,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Combiner,Paint_3,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Combiner,Paint_3,[Resource],Run,ResourceState,TimeProcessing,Average,1.12005304044497
Combiner,Paint_3,[Resource],Run,ResourceState,TimeProcessing,Occurrences,67
Combiner,Paint_3,[Resource],Run,ResourceState,TimeProcessing,Percent,3.82875274029658
Combiner,Paint_3,[Resource],Run,ResourceState,TimeProcessing,Total,75.043553709813
Combiner,Paint_3,[Resource],Run,ResourceState,TimeStarved,Average,27.7199477395616
Combiner,Paint_3,[Resource],Run,ResourceState,TimeStarved,Occurrences,68
Combiner,Paint_3,[Resource],Run,ResourceState,TimeStarved,Percent,96.1712472597034
Combiner,Paint_3,[Resource],Run,ResourceState,TimeStarved,Total,1884.95644629019
Combiner,Paint_3,MemberInputBuffer,Run,Throughput,NumberEntered,Total,665
Combiner,Paint_3,MemberInputBuffer,Run,Throughput,NumberExited,Total,665
Combiner,Paint_3,OutputBuffer,Run,Throughput,NumberEntered,Total,665
Combiner,Paint_3,OutputBuffer,Run,Throughput,NumberExited,Total,665
Combiner,Paint_3,ParentInputBuffer,Run,Content,NumberInStation,Average,0.18651173410392
Combiner,Paint_3,ParentInputBuffer,Run,Content,NumberInStation,Maximum,16
Combiner,Paint_3,ParentInputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,Paint_3,ParentInputBuffer,Run,HoldingTime,TimeInStation,Average,0.54971879525366
Combiner,Paint_3,ParentInputBuffer,Run,HoldingTime,TimeInStation,Maximum,1.89981061548812
Combiner,Paint_3,ParentInputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00113611111110856
Combiner,Paint_3,ParentInputBuffer,Run,Throughput,NumberEntered,Total,665
Combiner,Paint_3,ParentInputBuffer,Run,Throughput,NumberExited,Total,665
Combiner,Paint_3,Processing,Run,Content,NumberInStation,Average,0.0382875274029658
Combiner,Paint_3,Processing,Run,Content,NumberInStation,Maximum,1
Combiner,Paint_3,Processing,Run,Content,NumberInStation,Minimum,0
Combiner,Paint_3,Processing,Run,HoldingTime,TimeInStation,Average,0.112847449187689
Combiner,Paint_3,Processing,Run,HoldingTime,TimeInStation,Maximum,0.207072200409641
Combiner,Paint_3,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0315879048937227
Combiner,Paint_3,Processing,Run,Throughput,NumberEntered,Total,665
Combiner,Paint_3,Processing,Run,Throughput,NumberExited,Total,665
Combiner,SA_Assemble_1,[Resource],Run,Capacity,ScheduledUtilization,Percent,36.30822760322
Combiner,SA_Assemble_1,[Resource],Run,Capacity,UnitsAllocated,Total,3350
Combiner,SA_Assemble_1,[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Combiner,SA_Assemble_1,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Combiner,SA_Assemble_1,[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Combiner,SA_Assemble_1,[Resource],Run,Capacity,UnitsUtilized,Average,0.0778033448640428
Combiner,SA_Assemble_1,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Combiner,SA_Assemble_1,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeOffShift,Average,12.7272727272727
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeOffShift,Percent,78.5714285714286
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeOffShift,Total,1540
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeProcessing,Average,0.0576103346934355
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,2647
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeProcessing,Percent,7.78033448640428
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeProcessing,Total,152.494555933524
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeStarved,Average,0.100264409320268
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeStarved,Occurrences,2668
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeStarved,Percent,13.6482369421672
Combiner,SA_Assemble_1,[Resource],Run,ResourceState,TimeStarved,Total,267.505444066476
Combiner,SA_Assemble_1,MemberInputBuffer,Run,Content,NumberInStation,Average,0.0601276440284952
Combiner,SA_Assemble_1,MemberInputBuffer,Run,Content,NumberInStation,Maximum,2
Combiner,SA_Assemble_1,MemberInputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_1,MemberInputBuffer,Run,HoldingTime,TimeInStation,Average,0.0175895794471419
Combiner,SA_Assemble_1,MemberInputBuffer,Run,HoldingTime,TimeInStation,Maximum,15.998557259057
Combiner,SA_Assemble_1,MemberInputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Combiner,SA_Assemble_1,MemberInputBuffer,Run,Throughput,NumberEntered,Total,6700
Combiner,SA_Assemble_1,MemberInputBuffer,Run,Throughput,NumberExited,Total,6700
Combiner,SA_Assemble_1,OutputBuffer,Run,Content,NumberInStation,Average,0.010932282754487
Combiner,SA_Assemble_1,OutputBuffer,Run,Content,NumberInStation,Maximum,1
Combiner,SA_Assemble_1,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0.00639620125337149
Combiner,SA_Assemble_1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0.0318885131995321
Combiner,SA_Assemble_1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00638858933575648
Combiner,SA_Assemble_1,OutputBuffer,Run,Throughput,NumberEntered,Total,3350
Combiner,SA_Assemble_1,OutputBuffer,Run,Throughput,NumberExited,Total,3350
Combiner,SA_Assemble_1,ParentInputBuffer,Run,Content,NumberInStation,Average,0.0475707120297083
Combiner,SA_Assemble_1,ParentInputBuffer,Run,Content,NumberInStation,Maximum,1
Combiner,SA_Assemble_1,ParentInputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_1,ParentInputBuffer,Run,HoldingTime,TimeInStation,Average,0.0278324165905159
Combiner,SA_Assemble_1,ParentInputBuffer,Run,HoldingTime,TimeInStation,Maximum,16.0751194176821
Combiner,SA_Assemble_1,ParentInputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.000326388888879592
Combiner,SA_Assemble_1,ParentInputBuffer,Run,Throughput,NumberEntered,Total,3350
Combiner,SA_Assemble_1,ParentInputBuffer,Run,Throughput,NumberExited,Total,3350
Combiner,SA_Assemble_1,Processing,Run,Content,NumberInStation,Average,0.454844161190573
Combiner,SA_Assemble_1,Processing,Run,Content,NumberInStation,Maximum,1
Combiner,SA_Assemble_1,Processing,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_1,Processing,Run,HoldingTime,TimeInStation,Average,0.266117777890604
Combiner,SA_Assemble_1,Processing,Run,HoldingTime,TimeInStation,Maximum,64.1229293795364
Combiner,SA_Assemble_1,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0309693386655567
Combiner,SA_Assemble_1,Processing,Run,Throughput,NumberEntered,Total,3350
Combiner,SA_Assemble_1,Processing,Run,Throughput,NumberExited,Total,3350
Combiner,SA_Assemble_2,[Resource],Run,Capacity,ScheduledUtilization,Percent,52.6139846022911
Combiner,SA_Assemble_2,[Resource],Run,Capacity,UnitsAllocated,Total,3338
Combiner,SA_Assemble_2,[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Combiner,SA_Assemble_2,[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Combiner,SA_Assemble_2,[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Combiner,SA_Assemble_2,[Resource],Run,Capacity,UnitsUtilized,Average,0.112744252719195
Combiner,SA_Assemble_2,[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Combiner,SA_Assemble_2,[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeOffShift,Average,12.7272727272727
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeOffShift,Percent,78.5714285714286
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeOffShift,Total,1540
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeProcessing,Average,0.0989161751699295
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeProcessing,Occurrences,2234
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeProcessing,Percent,11.2744252719195
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeProcessing,Total,220.978735329623
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeStarved,Average,0.0896088539713541
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeStarved,Occurrences,2221
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeStarved,Percent,10.1541461566519
Combiner,SA_Assemble_2,[Resource],Run,ResourceState,TimeStarved,Total,199.021264670377
Combiner,SA_Assemble_2,MemberInputBuffer,Run,Content,NumberInStation,Average,0.234632228304451
Combiner,SA_Assemble_2,MemberInputBuffer,Run,Content,NumberInStation,Maximum,2
Combiner,SA_Assemble_2,MemberInputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_2,MemberInputBuffer,Run,HoldingTime,TimeInStation,Average,0.068885435511792
Combiner,SA_Assemble_2,MemberInputBuffer,Run,HoldingTime,TimeInStation,Maximum,63.9990112746623
Combiner,SA_Assemble_2,MemberInputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Combiner,SA_Assemble_2,MemberInputBuffer,Run,Throughput,NumberEntered,Total,6676
Combiner,SA_Assemble_2,MemberInputBuffer,Run,Throughput,NumberExited,Total,6676
Combiner,SA_Assemble_2,OutputBuffer,Run,Content,NumberInStation,Average,0.0057888023987073
Combiner,SA_Assemble_2,OutputBuffer,Run,Content,NumberInStation,Maximum,1
Combiner,SA_Assemble_2,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_2,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0.00340007572714004
Combiner,SA_Assemble_2,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0.0313517459795343
Combiner,SA_Assemble_2,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00339169692904306
Combiner,SA_Assemble_2,OutputBuffer,Run,Throughput,NumberEntered,Total,3337
Combiner,SA_Assemble_2,OutputBuffer,Run,Throughput,NumberExited,Total,3337
Combiner,SA_Assemble_2,ParentInputBuffer,Run,Content,NumberInStation,Average,0.149086406340769
Combiner,SA_Assemble_2,ParentInputBuffer,Run,Content,NumberInStation,Maximum,1
Combiner,SA_Assemble_2,ParentInputBuffer,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_2,ParentInputBuffer,Run,HoldingTime,TimeInStation,Average,0.0875402505775636
Combiner,SA_Assemble_2,ParentInputBuffer,Run,HoldingTime,TimeInStation,Maximum,64.0943971622478
Combiner,SA_Assemble_2,ParentInputBuffer,Run,HoldingTime,TimeInStation,Minimum,0.00072222222217988
Combiner,SA_Assemble_2,ParentInputBuffer,Run,Throughput,NumberEntered,Total,3338
Combiner,SA_Assemble_2,ParentInputBuffer,Run,Throughput,NumberExited,Total,3338
Combiner,SA_Assemble_2,Processing,Run,Content,NumberInStation,Average,0.507642211902869
Combiner,SA_Assemble_2,Processing,Run,Content,NumberInStation,Maximum,1
Combiner,SA_Assemble_2,Processing,Run,Content,NumberInStation,Minimum,0
Combiner,SA_Assemble_2,Processing,Run,HoldingTime,TimeInStation,Average,0.296049797941637
Combiner,SA_Assemble_2,Processing,Run,HoldingTime,TimeInStation,Maximum,64.1207234124604
Combiner,SA_Assemble_2,Processing,Run,HoldingTime,TimeInStation,Minimum,0.0287536773088561
Combiner,SA_Assemble_2,Processing,Run,Throughput,NumberEntered,Total,3338
Combiner,SA_Assemble_2,Processing,Run,Throughput,NumberExited,Total,3337
Material,Material1,[Population],Run,Content,NumberInSystem,Average,12377.4933148276
Material,Material1,[Population],Run,Content,NumberInSystem,Maximum,26800
Material,Material1,[Population],Run,Content,NumberInSystem,Minimum,0
Material,Material1,[Population],Run,FlowTime,TimeInSystem,Average,129.31360336929
Material,Material1,[Population],Run,FlowTime,TimeInSystem,Maximum,1032.12302871075
Material,Material1,[Population],Run,FlowTime,TimeInSystem,Minimum,0.0275634897633523
Material,Material1,[Population],Run,FlowTime,TimeInSystem,Observations,111079
Material,Material1,[Population],Run,Throughput,NumberCreated,Total,136860
Material,Material1,[Population],Run,Throughput,NumberDestroyed,Total,111079
Material,Material2,[Population],Run,Content,NumberInSystem,Average,0.664964515753764
Material,Material2,[Population],Run,Content,NumberInSystem,Maximum,17
Material,Material2,[Population],Run,Content,NumberInSystem,Minimum,0
Material,Material2,[Population],Run,FlowTime,TimeInSystem,Average,2.07206748947119
Material,Material2,[Population],Run,FlowTime,TimeInSystem,Maximum,4.43398587200781
Material,Material2,[Population],Run,FlowTime,TimeInSystem,Minimum,0.117903492233609
Material,Material2,[Population],Run,FlowTime,TimeInSystem,Observations,629
Material,Material2,[Population],Run,Throughput,NumberCreated,Total,629
Material,Material2,[Population],Run,Throughput,NumberDestroyed,Total,629
Orden,Orden1,[Population],Run,Content,NumberInSystem,Average,0.705706628401388
Orden,Orden1,[Population],Run,Content,NumberInSystem,Maximum,33
Orden,Orden1,[Population],Run,Content,NumberInSystem,Minimum,0
Orden,Orden1,[Population],Run,FlowTime,TimeInSystem,Average,2.59509379299574
Orden,Orden1,[Population],Run,FlowTime,TimeInSystem,Maximum,5.41835833333328
Orden,Orden1,[Population],Run,FlowTime,TimeInSystem,Minimum,0.16835833333333
Orden,Orden1,[Population],Run,FlowTime,TimeInSystem,Observations,533
Orden,Orden1,[Population],Run,Throughput,NumberCreated,Total,533
Orden,Orden1,[Population],Run,Throughput,NumberDestroyed,Total,533
Path,Path1_1,[Travelers],Run,Content,NumberOnLink,Average,0.000212263321994706
Path,Path1_1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path1_1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path1_1,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000780555555552763
Path,Path1_1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00078055555559331
Path,Path1_1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000780555555536466
Path,Path1_1,[Travelers],Run,Throughput,NumberEntered,Total,533
Path,Path1_1,[Travelers],Run,Throughput,NumberExited,Total,533
Path,Path10,[Travelers],Run,Content,NumberOnLink,Average,6.68579932049833E-05
Path,Path10,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path10,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path10,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000208333333357341
Path,Path10,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000208333333375776
Path,Path10,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000208333333318933
Path,Path10,[Travelers],Run,Throughput,NumberEntered,Total,629
Path,Path10,[Travelers],Run,Throughput,NumberExited,Total,629
Path,Path11,[Travelers],Run,Content,NumberOnLink,Average,0.001229988662174
Path,Path11,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path11,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path11,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000722222222247168
Path,Path11,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000722222222293567
Path,Path11,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00072222222217988
Path,Path11,[Travelers],Run,Throughput,NumberEntered,Total,3338
Path,Path11,[Travelers],Run,Throughput,NumberExited,Total,3338
Path,Path12,[Travelers],Run,Content,NumberOnLink,Average,0.0113813265307914
Path,Path12,[Travelers],Run,Content,NumberOnLink,Maximum,2
Path,Path12,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path12,[Travelers],Run,FlowTime,TimeOnLink,Average,0.00170000000002676
Path,Path12,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.00170000000002801
Path,Path12,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.00169999999999959
Path,Path12,[Travelers],Run,Throughput,NumberEntered,Total,13122
Path,Path12,[Travelers],Run,Throughput,NumberExited,Total,13122
Path,Path14,[Travelers],Run,Content,NumberOnLink,Average,0.000947899659782037
Path,Path14,[Travelers],Run,Content,NumberOnLink,Maximum,1
Path,Path14,[Travelers],Run,Content,NumberOnLink,Minimum,0
Path,Path14,[Travelers],Run,FlowTime,TimeOnLink,Average,0.000158333333319652
Path,Path14,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0.000158333333388327
Path,Path14,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0.000158333333274641
Path,Path14,[Travelers],Run,Throughput,NumberEntered,Total,11734
Path,Path14,[Travelers],Run,Throughput,NumberExited,Total,11734
Path,Path15,[Travelers],Run,Content,NumberAccumulated,Average,0.110734438118718
Path,Path15,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Path,Path15,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Path,Path15,[Travelers],Run,Content,NumberOnLink,Average,0.131782907506301
Path,Path15,[Travelers],Run,Content,NumberOnLink,Maximum,1
